Unnamed: 0,image,keywords,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,NN,DD,GG,CC,AA,HH,MM,DR,active_C_labels,active_C_names,active_ODIR_labels
2446,/data/eye_fundus/odir/all/3384_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2447,/data/eye_fundus/odir/all/3385_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2448,/data/eye_fundus/odir/all/3386_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2449,/data/eye_fundus/odir/all/3387_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2450,/data/eye_fundus/odir/all/3388_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2451,/data/eye_fundus/odir/all/3389_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2452,/data/eye_fundus/odir/all/3390_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2453,/data/eye_fundus/odir/all/3391_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2454,/data/eye_fundus/odir/all/3392_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2455,/data/eye_fundus/odir/all/3393_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2456,/data/eye_fundus/odir/all/3394_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2457,/data/eye_fundus/odir/all/3395_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2458,/data/eye_fundus/odir/all/3397_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2459,/data/eye_fundus/odir/all/3398_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2460,/data/eye_fundus/odir/all/3399_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2461,/data/eye_fundus/odir/all/3400_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2462,/data/eye_fundus/odir/all/3401_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2463,/data/eye_fundus/odir/all/3403_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2464,/data/eye_fundus/odir/all/3404_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2465,/data/eye_fundus/odir/all/3405_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2466,/data/eye_fundus/odir/all/3406_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2467,/data/eye_fundus/odir/all/3407_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2468,/data/eye_fundus/odir/all/3408_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2469,/data/eye_fundus/odir/all/3409_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2470,/data/eye_fundus/odir/all/3410_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2471,/data/eye_fundus/odir/all/3411_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2472,/data/eye_fundus/odir/all/3412_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2473,/data/eye_fundus/odir/all/3414_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2474,/data/eye_fundus/odir/all/3415_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2475,/data/eye_fundus/odir/all/3416_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2476,/data/eye_fundus/odir/all/3417_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2477,/data/eye_fundus/odir/all/3418_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2478,/data/eye_fundus/odir/all/3419_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2479,/data/eye_fundus/odir/all/3420_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2480,/data/eye_fundus/odir/all/3421_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2481,/data/eye_fundus/odir/all/3422_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2482,/data/eye_fundus/odir/all/3423_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2483,/data/eye_fundus/odir/all/3424_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2484,/data/eye_fundus/odir/all/3425_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2485,/data/eye_fundus/odir/all/3426_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2486,/data/eye_fundus/odir/all/3427_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2487,/data/eye_fundus/odir/all/3428_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2488,/data/eye_fundus/odir/all/3429_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2489,/data/eye_fundus/odir/all/3430_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2490,/data/eye_fundus/odir/all/3431_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2491,/data/eye_fundus/odir/all/3432_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2492,/data/eye_fundus/odir/all/3433_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2493,/data/eye_fundus/odir/all/3434_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2494,/data/eye_fundus/odir/all/3435_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2495,/data/eye_fundus/odir/all/3436_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2496,/data/eye_fundus/odir/all/3437_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2497,/data/eye_fundus/odir/all/3438_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2498,/data/eye_fundus/odir/all/3439_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2499,/data/eye_fundus/odir/all/3440_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2500,/data/eye_fundus/odir/all/3441_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2501,/data/eye_fundus/odir/all/3442_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2502,/data/eye_fundus/odir/all/3443_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2503,/data/eye_fundus/odir/all/3444_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2504,/data/eye_fundus/odir/all/3445_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2505,/data/eye_fundus/odir/all/3446_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2506,/data/eye_fundus/odir/all/3448_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2507,/data/eye_fundus/odir/all/3450_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2508,/data/eye_fundus/odir/all/3485_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2509,/data/eye_fundus/odir/all/3932_left.jpg,mild nonproliferative retinopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR,DR,DD
2510,/data/eye_fundus/odir/all/3934_left.jpg,moderate non proliferative retinopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR,DR,DD
2511,/data/eye_fundus/odir/all/3936_left.jpg,moderate non proliferative retinopathy;hypertensive retinopathy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR|C7,DR|Hypertensive_Retinopathy,DD
2512,/data/eye_fundus/odir/all/3937_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2513,/data/eye_fundus/odir/all/3938_left.jpg,moderate non proliferative retinopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR,DR,DD
2514,/data/eye_fundus/odir/all/3939_left.jpg,severe nonproliferative retinopathy;hypertensive retinopathy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR|C7,DR|Hypertensive_Retinopathy,DD
2515,/data/eye_fundus/odir/all/3940_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2516,/data/eye_fundus/odir/all/3941_left.jpg,moderate non proliferative retinopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR,DR,DD
2517,/data/eye_fundus/odir/all/3943_left.jpg,mild nonproliferative retinopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR,DR,DD
2518,/data/eye_fundus/odir/all/3944_left.jpg,moderate non proliferative retinopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR,DR,DD
2519,/data/eye_fundus/odir/all/3945_left.jpg,moderate non proliferative retinopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR,DR,DD
2520,/data/eye_fundus/odir/all/3946_left.jpg,mild nonproliferative retinopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR,DR,DD
2521,/data/eye_fundus/odir/all/3947_left.jpg,moderate non proliferative retinopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR,DR,DD
2522,/data/eye_fundus/odir/all/3948_left.jpg,moderate non proliferative retinopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR,DR,DD
2523,/data/eye_fundus/odir/all/3949_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2524,/data/eye_fundus/odir/all/3950_left.jpg,mild nonproliferative retinopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR,DR,DD
2525,/data/eye_fundus/odir/all/3951_left.jpg,mild nonproliferative retinopathy;hypertensive retinopathy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR|C7,DR|Hypertensive_Retinopathy,DD
2526,/data/eye_fundus/odir/all/3952_left.jpg,moderate non proliferative retinopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR,DR,DD
2527,/data/eye_fundus/odir/all/3953_left.jpg,mild nonproliferative retinopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR,DR,DD
2528,/data/eye_fundus/odir/all/3954_left.jpg,mild nonproliferative retinopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR,DR,DD
2529,/data/eye_fundus/odir/all/3955_left.jpg,moderate non proliferative retinopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR,DR,DD
2530,/data/eye_fundus/odir/all/3956_left.jpg,moderate non proliferative retinopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR,DR,DD
2531,/data/eye_fundus/odir/all/3957_left.jpg,moderate non proliferative retinopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR,DR,DD
2532,/data/eye_fundus/odir/all/3958_left.jpg,mild nonproliferative retinopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR,DR,DD
2533,/data/eye_fundus/odir/all/3960_left.jpg,mild nonproliferative retinopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR,DR,DD
2534,/data/eye_fundus/odir/all/3961_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2535,/data/eye_fundus/odir/all/3962_left.jpg,moderate non proliferative retinopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR,DR,DD
2536,/data/eye_fundus/odir/all/3965_left.jpg,severe nonproliferative retinopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR,DR,DD
2537,/data/eye_fundus/odir/all/3966_left.jpg,moderate non proliferative retinopathy;hypertensive retinopathy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR|C7,DR|Hypertensive_Retinopathy,DD
2538,/data/eye_fundus/odir/all/3968_left.jpg,moderate non proliferative retinopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR,DR,DD
2539,/data/eye_fundus/odir/all/3969_left.jpg,moderate non proliferative retinopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR,DR,DD
2540,/data/eye_fundus/odir/all/3970_left.jpg,normal fundus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C0,Normal,NN
2541,/data/eye_fundus/odir/all/3971_left.jpg,moderate non proliferative retinopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR,DR,DD
2542,/data/eye_fundus/odir/all/3972_left.jpg,severe nonproliferative retinopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR,DR,DD
2543,/data/eye_fundus/odir/all/3973_left.jpg,moderate non proliferative retinopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DR,DR,DD
